id_transaccion,id_tarjeta,id_usuario,id_dispositivo,direccion_ip,latitud,longitud,canal,timestamp,monto,etiqueta
TXN_C_0036,TRJ_259,USR_048,DEV_031,192.168.91.130,33.1343,-112.3628,presencial,2024-06-27 21:25:41,3317.65,clonacion
TXN_P_0015,TRJ_287,USR_FRAUD_015,DEV_001,192.168.153.118,21.2132,-100.985,remoto,2024-06-27 22:47:57,137.68,cnp
TXN_L_0488,TRJ_194,USR_132,DEV_013,192.168.223.163,20.2131,-98.793,presencial,2024-06-27 23:25:15,4761.52,legitima
TXN_L_0104,TRJ_052,USR_106,DEV_036,192.168.94.50,23.0284,-98.4677,presencial,2024-06-28 02:28:17,2294.68,legitima
TXN_L_0627,TRJ_086,USR_072,DEV_029,192.168.194.116,22.9863,-98.4273,remoto,2024-06-28 04:15:44,2695.99,legitima
TXN_L_0252,TRJ_048,USR_152,DEV_025,192.168.81.191,21.3139,-98.5973,remoto,2024-06-28 04:29:06,3790.93,legitima
TXN_L_0364,TRJ_071,USR_057,DEV_004,192.168.10.151,24.0325,-100.4849,presencial,2024-06-28 07:24:04,136.03,legitima
TXN_L_0851,TRJ_110,USR_168,DEV_018,192.168.32.87,23.9909,-99.5941,remoto,2024-06-28 07:42:52,1999.95,legitima
TXN_L_0605,TRJ_024,USR_185,DEV_030,192.168.55.64,24.6982,-101.4869,remoto,2024-06-28 21:53:25,2149.0,legitima
TXN_L_0554,TRJ_162,USR_068,DEV_033,192.168.186.42,23.8814,-101.4207,remoto,2024-06-28 22:17:47,1177.32,legitima
TXN_L_0468,TRJ_016,USR_225,DEV_004,192.168.14.30,19.9192,-99.0358,presencial,2024-06-28 22:25:06,4734.03,legitima
TXN_L_0121,TRJ_001,USR_235,DEV_025,192.168.37.3,24.7247,-100.229,remoto,2024-06-29 12:46:49,2049.58,legitima
TXN_L_0175,TRJ_048,USR_152,DEV_039,192.168.81.191,21.3625,-98.7878,presencial,2024-06-29 15:05:51,4609.12,legitima
TXN_L_0427,TRJ_125,USR_099,DEV_037,192.168.141.12,18.729,-100.6938,remoto,2024-06-29 19:04:32,1212.47,legitima
TXN_L_0868,TRJ_140,USR_058,DEV_033,192.168.35.251,23.88,-98.2079,remoto,2024-06-29 19:55:24,324.01,legitima
